[459, 2124, 0, 569, 0, 2142, 1280, 0, 0, 0, 264, 1757, 0, 0, 1814, 0, 868, 0, 288, 957, 1716, 3266, 0, 623, 1242, 808, 1334]
[269, 2400, 0, 687, 0, 2634, 1504, 220, 0, 0, 0, 2315, 0, 0, 2154, 0, 1164, 0, 180, 979, 2156, 4310, 0, 817, 1362, 1264, 1590]
[23, 205, 0, 89, 0, 243, 83, 0, 0, 0, 0, 155, 0, 0, 158, 0, 48, 55, 25, 33, 132, 235, 0, 49, 114, 68, 120]
[97, 930, 0, 231, 0, 1002, 632, 80, 0, 0, 0, 985, 0, 90, 852, 0, 402, 0, 0, 437, 928, 1780, 0, 311, 636, 512, 660]
[33, 330, 0, 119, 0, 378, 168, 0, 0, 0, 0, 305, 0, 50, 268, 0, 58, 80, 0, 93, 272, 460, 0, 79, 244, 128, 220]
[207, 1080, 0, 221, 0, 1062, 752, 0, 0, 0, 120, 1085, 0, 180, 962, 0, 352, 0, 0, 597, 1068, 1910, 0, 311, 846, 472, 770]
[591, 3350, 0, 1406, 0, 4668, 0, 492, 0, 109, 0, 2990, 1191, 0, 2039, 0, 0, 2044, 0, 921, 1272, 2567, 1369, 0, 2774, 1175, 2050]
[885, 5506, 0, 2530, 0, 7632, 492, 0, 0, 383, 0, 4882, 1269, 0, 3373, 0, 0, 3368, 0, 1539, 1680, 3337, 2075, 0, 4606, 1285, 3362]
[813, 4892, 0, 3452, 921, 7824, 0, 2070, 0, 58, 0, 4523, 2349, 0, 3341, 0, 0, 3538, 0, 0, 3330, 5540, 889, 0, 3749, 3008, 3406]
[309, 2596, 0, 2176, 513, 4122, 690, 0, 0, 314, 0, 2359, 297, 0, 1813, 0, 0, 1904, 0, 0, 1230, 1750, 197, 0, 2047, 724, 1808]
[89, 890, 0, 393, 0, 1088, 316, 0, 0, 0, 0, 747, 58, 170, 656, 0, 0, 388, 0, 119, 658, 984, 0, 141, 702, 296, 574]
[10, 83, 0, 39, 0, 119, 8, 34, 0, 0, 0, 74, 43, 17, 59, 0, 0, 52, 0, 0, 81, 131, 0, 4, 72, 60, 58]
[8, 73, 0, 38, 0, 93, 17, 0, 0, 0, 0, 50, 6, 6, 50, 0, 0, 37, 7, 0, 42, 61, 0, 10, 48, 20, 42]
[758, 5581, 0, 2601, 0, 8305, 0, 2822, 0, 0, 0, 5062, 3557, 1007, 3845, 0, 0, 3780, 0, 0, 5407, 9029, 336, 60, 4928, 4436, 3918]
[722, 3991, 84, 1803, 0, 5851, 0, 2474, 0, 0, 132, 3634, 2963, 797, 2771, 0, 0, 2700, 0, 0, 4309, 7295, 0, 0, 3548, 3632, 2874]
[50, 313, 0, 141, 0, 463, 6, 176, 0, 0, 12, 286, 221, 71, 221, 0, 0, 210, 0, 0, 343, 563, 0, 0, 290, 272, 228]
[134, 883, 0, 403, 0, 1315, 0, 486, 0, 0, 20, 806, 611, 181, 615, 0, 0, 600, 0, 0, 921, 1527, 28, 0, 804, 748, 634]
[1190, 13169, 0, 7845, 0, 19343, 3658, 0, 0, 1692, 0, 11718, 2881, 2075, 9077, 0, 0, 9082, 0, 536, 8695, 13263, 0, 0, 11994, 4940, 9088]
[574, 5917, 0, 4257, 536, 9059, 1714, 0, 0, 772, 0, 5318, 1005, 591, 4145, 0, 0, 4242, 0, 0, 3595, 5275, 0, 0, 5098, 2036, 4144]
[118, 1109, 0, 609, 0, 1655, 174, 268, 0, 84, 0, 998, 469, 199, 769, 0, 0, 774, 0, 0, 923, 1471, 0, 0, 1006, 652, 780]
[782, 8317, 0, 5117, 0, 12267, 1998, 0, 0, 1020, 0, 6950, 1809, 1019, 5605, 0, 0, 5838, 268, 0, 5063, 7659, 0, 0, 7162, 2940, 5528]
[238, 1761, 0, 841, 0, 2645, 0, 862, 0, 20, 0, 1602, 1117, 307, 1205, 0, 0, 1220, 0, 0, 1667, 2789, 116, 0, 1568, 1376, 1238]
[1014, 3075, 12, 1510, 0, 3910, 0, 695, 0, 0, 702, 1430, 1448, 0, 1876, 0, 0, 1752, 797, 0, 1868, 2750, 0, 0, 1987, 1202, 1663]
[1650, 3299, 0, 1238, 0, 3367, 473, 0, 0, 0, 1464, 1064, 1148, 0, 2012, 0, 0, 1253, 1123, 778, 1732, 2175, 0, 0, 2200, 436, 1678]
[618, 1875, 0, 922, 0, 2380, 6, 389, 0, 0, 438, 854, 860, 0, 1144, 0, 0, 1062, 497, 0, 1124, 1628, 0, 0, 1213, 698, 1009]
[2132, 9199, 0, 4772, 0, 11271, 1301, 0, 0, 0, 1224, 4550, 1572, 0, 5840, 0, 0, 4657, 2023, 0, 4356, 5887, 0, 778, 5436, 1844, 4770]
[1555, 6102, 0, 3463, 0, 8038, 744, 0, 0, 389, 1019, 3200, 1610, 0, 3761, 0, 0, 3707, 1333, 0, 2837, 3871, 0, 0, 4148, 1361, 3359]
[226, 695, 0, 342, 0, 886, 0, 147, 0, 0, 158, 322, 320, 0, 424, 0, 0, 396, 181, 0, 416, 606, 4, 0, 451, 262, 375]
[111, 339, 0, 166, 0, 433, 0, 77, 0, 0, 78, 158, 161, 0, 208, 0, 3, 192, 89, 0, 209, 308, 0, 0, 220, 134, 184]
[100, 773, 0, 412, 0, 1005, 103, 0, 0, 0, 0, 490, 84, 0, 496, 0, 0, 419, 101, 0, 324, 485, 72, 86, 468, 172, 414]
[1356, 9147, 0, 4738, 0, 12742, 0, 1751, 0, 0, 0, 6356, 3026, 0, 5704, 0, 0, 5694, 1007, 0, 4550, 7586, 1446, 474, 6103, 3626, 5173]
[2004, 16031, 0, 9746, 0, 23391, 1641, 0, 0, 1462, 0, 11660, 3510, 0, 9902, 0, 0, 11221, 1539, 0, 6204, 9857, 2038, 0, 11828, 4214, 9418]
[468, 3259, 0, 1824, 0, 4778, 0, 547, 0, 158, 0, 2402, 1180, 0, 1998, 0, 0, 2270, 307, 0, 1534, 2600, 548, 0, 2379, 1292, 1921]
[605, 3308, 0, 1251, 0, 4430, 0, 528, 0, 0, 0, 2919, 1108, 0, 2034, 0, 0, 1832, 0, 1007, 1280, 2590, 1416, 109, 2642, 1144, 1982]
[847, 4900, 0, 1809, 0, 6154, 528, 0, 0, 0, 0, 4221, 764, 0, 3078, 0, 0, 2344, 0, 1717, 1504, 3002, 2040, 383, 3766, 968, 2842]
[3161, 3161, 1068, 217, 0, 933, 2777, 0, 0, 685, 2119, 2556, 834, 0, 1977, 0, 0, 0, 0, 3982, 1385, 3830, 0, 0, 2528, 617, 2069]
[1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1]
[1316, 4071, 407, 2730, 797, 6024, 0, 3315, 0, 0, 298, 3736, 3151, 0, 2790, 0, 0, 2835, 0, 0, 3847, 7062, 0, 0, 2769, 3973, 2938]
[1501, 8977, 0, 8421, 2666, 14333, 3193, 0, 0, 1123, 591, 8258, 714, 0, 6629, 0, 0, 6408, 0, 0, 4921, 6388, 0, 0, 7102, 2435, 6613]
[670, 2192, 0, 2074, 994, 3563, 407, 1123, 0, 0, 388, 2100, 1016, 0, 1726, 0, 0, 1465, 0, 0, 2026, 2915, 0, 0, 1685, 1458, 1763]
[461, 2434, 0, 1766, 543, 3904, 0, 1156, 0, 0, 58, 2265, 1247, 0, 1693, 0, 0, 1740, 0, 0, 1784, 2926, 407, 0, 1861, 1590, 1730]
[867, 5160, 0, 3622, 1007, 8196, 0, 2258, 0, 0, 0, 4759, 2465, 0, 3549, 0, 0, 3654, 0, 0, 3582, 5942, 929, 58, 3891, 3214, 3586]
[796, 5575, 140, 3508, 508, 7095, 1549, 0, 0, 0, 0, 3854, 0, 0, 3856, 0, 0, 2765, 499, 0, 2680, 3911, 0, 882, 3132, 1280, 3190]
[2146, 15084, 232, 12286, 4178, 21381, 5233, 1497, 0, 0, 0, 13116, 0, 0, 11494, 0, 0, 8075, 0, 0, 9146, 12797, 0, 2260, 9339, 4830, 10205]
[879, 6676, 122, 5609, 1569, 9854, 2412, 0, 0, 499, 0, 5882, 0, 0, 4900, 0, 0, 4156, 0, 0, 3476, 4841, 0, 569, 4597, 1757, 4562]
[657, 6048, 0, 3603, 696, 7842, 2248, 0, 0, 0, 0, 5139, 0, 716, 4550, 0, 0, 2816, 0, 507, 4076, 5810, 0, 977, 4378, 1768, 3974]
[356, 3085, 0, 2048, 408, 4125, 939, 0, 0, 0, 0, 2354, 0, 140, 2236, 0, 0, 1575, 169, 0, 1760, 2421, 0, 462, 1972, 780, 1910]
[870, 7092, 0, 5586, 1806, 10095, 2459, 507, 0, 0, 0, 6180, 0, 232, 5434, 0, 0, 3793, 0, 0, 4510, 6151, 0, 1036, 4673, 2210, 4831]
[373, 3304, 0, 2649, 737, 4838, 1178, 0, 0, 169, 0, 2906, 0, 122, 2470, 0, 0, 1964, 0, 0, 1920, 2595, 0, 335, 2351, 897, 2268]
[346, 2120, 0, 1528, 393, 2850, 634, 0, 0, 0, 105, 1534, 0, 0, 1531, 0, 0, 1085, 179, 0, 1125, 1466, 0, 287, 1287, 460, 1305]
[290, 1870, 0, 1618, 616, 2725, 669, 179, 0, 0, 58, 1652, 0, 0, 1456, 0, 0, 1017, 0, 0, 1184, 1565, 0, 254, 1207, 578, 1309]
[736, 4999, 0, 4494, 1493, 7601, 1867, 0, 0, 358, 183, 4484, 0, 0, 3773, 0, 0, 3144, 0, 0, 2779, 3583, 0, 357, 3583, 1262, 3553]
[607, 4244, 0, 2773, 764, 5738, 1192, 0, 0, 0, 0, 3669, 0, 0, 3042, 0, 0, 2120, 0, 609, 1960, 2882, 716, 555, 2882, 912, 2706]
[56, 445, 0, 308, 68, 605, 119, 0, 0, 0, 0, 334, 0, 0, 316, 0, 0, 235, 29, 0, 220, 301, 20, 62, 272, 100, 270]
[34, 260, 0, 214, 74, 377, 85, 21, 0, 0, 0, 228, 0, 0, 198, 0, 0, 143, 0, 0, 154, 209, 8, 36, 167, 78, 177]
[417, 3454, 0, 2917, 873, 5184, 1158, 0, 0, 203, 0, 3064, 0, 0, 2554, 0, 0, 2144, 0, 0, 1806, 2419, 122, 297, 2419, 871, 2372]
[288, 2445, 0, 1564, 264, 3225, 727, 0, 0, 0, 0, 1762, 0, 0, 1768, 0, 140, 1155, 237, 0, 1320, 1933, 0, 406, 1416, 620, 1450]
[870, 6828, 0, 5666, 2022, 9915, 2471, 711, 0, 0, 0, 6116, 0, 0, 5354, 0, 232, 3573, 0, 0, 4422, 6203, 0, 1052, 4317, 2314, 4739]
[339, 2994, 0, 2575, 765, 4554, 1138, 0, 0, 237, 0, 2734, 0, 0, 2272, 0, 122, 1836, 0, 0, 1692, 2365, 0, 259, 2121, 845, 2110]
[107, 900, 0, 361, 120, 1062, 632, 160, 0, 0, 0, 1005, 0, 0, 862, 0, 452, 0, 0, 397, 908, 1770, 0, 311, 546, 552, 670]
[1383, 2376, 587, 673, 0, 2508, 0, 2582, 0, 0, 467, 2073, 2555, 0, 1441, 0, 0, 1220, 0, 797, 2378, 5274, 0, 0, 1491, 2875, 1582]
[11287, 11869, 49, 4002, 0, 8232, 6161, 0, 4669, 0, 6379, 6321, 0, 0, 6390, 0, 0, 0, 3492, 6435, 2771, 7500, 0, 0, 3910, 2426, 5855]
[2623, 3205, 25, 474, 0, 2454, 1433, 0, 1135, 0, 1081, 3225, 0, 0, 1728, 0, 0, 0, 0, 3105, 131, 1938, 1746, 0, 1888, 632, 1847]
[516, 516, 121, 133, 0, 249, 460, 0, 139, 97, 254, 477, 0, 0, 297, 0, 0, 0, 0, 517, 118, 518, 0, 0, 276, 145, 322]
[6052, 5955, 579, 2739, 0, 4746, 3719, 3452, 4107, 0, 921, 6592, 0, 0, 2964, 0, 0, 0, 0, 2774, 1333, 8062, 0, 287, 0, 5378, 3399]
[8129, 7573, 363, 3634, 0, 6244, 4467, 3910, 5543, 0, 1773, 7727, 0, 0, 3610, 0, 0, 0, 574, 3305, 1377, 9120, 0, 0, 0, 6322, 4195]
[6921, 6483, 351, 3030, 0, 5530, 3807, 3776, 4985, 0, 1055, 7519, 0, 0, 3040, 0, 0, 0, 0, 3191, 933, 8254, 574, 0, 0, 5928, 3729]
[12073, 11299, 463, 5606, 0, 9898, 7097, 6940, 9045, 0, 1825, 13287, 0, 574, 5490, 0, 0, 0, 0, 4829, 2781, 15954, 0, 0, 0, 11136, 6739]
[3557, 3153, 367, 1348, 0, 2464, 1817, 2424, 2285, 0, 673, 3587, 574, 0, 1504, 0, 0, 0, 0, 1621, 951, 5008, 0, 0, 0, 3392, 1863]
[6177, 5595, 317, 3232, 574, 4942, 3659, 3492, 4265, 0, 1221, 6547, 0, 0, 2860, 0, 0, 0, 0, 2581, 1397, 7618, 0, 0, 0, 5290, 3461]
[9498, 8670, 809, 4175, 0, 6951, 5750, 4968, 6479, 287, 1672, 9909, 0, 0, 4131, 0, 0, 0, 0, 4385, 1520, 11554, 0, 0, 0, 7955, 5060]
[1573, 5280, 0, 2159, 0, 6190, 1308, 0, 764, 0, 0, 4783, 0, 0, 3206, 0, 0, 1952, 0, 1879, 1156, 3174, 1824, 493, 3174, 1252, 2986]
[44, 54, 0, 32, 0, 61, 23, 29, 38, 0, 0, 62, 0, 0, 26, 0, 0, 11, 0, 12, 8, 61, 6, 0, 3, 48, 31]
[1244, 1590, 0, 272, 0, 1287, 674, 0, 555, 0, 493, 1600, 0, 0, 859, 0, 0, 50, 0, 1465, 68, 939, 863, 0, 939, 321, 916]
[1941, 5381, 0, 2975, 0, 6948, 1677, 0, 1269, 493, 0, 5204, 0, 0, 3086, 0, 0, 2566, 0, 1431, 867, 3149, 1339, 0, 3149, 1664, 3211]
[2857, 3456, 156, 2063, 0, 3652, 1686, 2034, 2360, 0, 0, 3871, 0, 0, 1718, 0, 0, 614, 0, 679, 760, 4380, 0, 133, 0, 3256, 1972]
[4901, 5703, 51, 3470, 0, 6340, 2582, 3371, 4250, 0, 0, 6629, 0, 0, 2705, 0, 0, 1055, 0, 1176, 893, 6844, 399, 0, 0, 5433, 3274]
[2530, 2955, 132, 1807, 0, 3305, 1222, 2161, 2089, 0, 0, 3388, 399, 0, 1423, 0, 0, 673, 0, 462, 817, 4187, 0, 0, 0, 3195, 1730]
[710, 834, 27, 533, 0, 925, 410, 488, 605, 21, 0, 959, 0, 0, 401, 0, 0, 176, 0, 147, 152, 1030, 0, 0, 0, 801, 484]
